ID	DOCULECT	DOCULECT_TRANSLATION	HAND_NUMBER	CONCEPTICON	CONCEPT	HANDSHAPE_1	HANDSHAPE_2	TOKENS	COGIDS	COGID	NARROW_CONCEPT	ALIGNMENT	DOCULECT_NAME	NOTE	YEAR	SOURCE	BORROWING	COGNACY	2ID
1227	Russian_1835	Russian Sign Language	1		e			¹/Hflat ¹/Hf_dhk ¹/Hth_acr	167	297	е	¹/Hflat ¹/Hf_dhk ¹/Hth_acr	Русский Жестовый Язык		1835	Fleri 1835			
1228	Russian_1835	Russian Sign Language	1		zh			¹/Hp_all ¹/Hf_str	14	7	ж	¹/Hp_all ¹/Hf_str	Русский Жестовый Язык		1835	Fleri 1835			
1229	Russian_1835	Russian Sign Language	1		z			¹/Hf_2 ¹/Hth_acr	292	272	з	¹/Hf_2 ¹/Hth_acr	Русский Жестовый Язык		1835	Fleri 1835			
1230	Russian_1835	Russian Sign Language	1		и			¹/Hp_op ¹/Hf_bend ¹/Lind ¹/Lmid	19	199	и	¹/Hp_op ¹/Hf_bend ¹/Lind ¹/Lmid	Русский Жестовый Язык		1835	Fleri 1835			
1231	Russian_1835	Russian Sign Language	1		i			¹/Hf_2 ¹/Hth_acr ¹/Lpin	102	279	i	¹/Hf_2 ¹/Hth_acr ¹/Lpin	Русский Жестовый Язык		1835	Fleri 1835			
1232	Russian_1835	Russian Sign Language	1		k			¹/Hp_op ¹/Lrin ¹/HLf_side ¹/Lthu ¹/Lpin	319	307	к	¹/Hp_op ¹/Lrin ¹/HLf_side ¹/Lthu ¹/Lpin	Русский Жестовый Язык		1835	Fleri 1835			
1233	Russian_1835	Russian Sign Language	1		l			¹/Hf_23_s ¹/Hth_acr	24	11	л	¹/Hf_23_s ¹/Hth_acr	Русский Жестовый Язык		1835	Fleri 1835			
1234	Russian_1835	Russian Sign Language	1		m			¹/Hp_op ¹/Hf_hook ¹/Lpin	26	12	м	¹/Hp_op ¹/Hf_hook ¹/Lpin	Русский Жестовый Язык		1835	Fleri 1835			
1235	Russian_1835	Russian Sign Language	1		h			¹/Hp_op ¹/Hf_bend ¹/Lrin	312	299	н	¹/Hp_op ¹/Hf_bend ¹/Lrin	Русский Жестовый Язык		1835	Fleri 1835			
1236	Russian_1835	Russian Sign Language	1		o			¹/Hp_op	48	15	о		Русский Жестовый Язык		1835	Fleri 1835			
1237	Russian_1835	Russian Sign Language	1		n			¹/Hf_23 ¹/Hth_acr	27	255	п	¹/Hf_23 ¹/Hth_acr	Русский Жестовый Язык	Cyrillic П	1835	Fleri 1835			
1238	Russian_1835	Russian Sign Language	1		p			¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu	201	13	р	¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu	Русский Жестовый Язык		1835	Fleri 1835			
1239	Russian_1835	Russian Sign Language	1		c			¹/Hc_all ¹/Hth_op	81	86	с	¹/Hc_all ¹/Hth_op	Русский Жестовый Язык		1835	Fleri 1835			
1240	Russian_1835	Russian Sign Language	1		m			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	186	22	т	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	Русский Жестовый Язык		1835	Fleri 1835			
1241	Russian_1835	Russian Sign Language	1		y			¹/Hf_2 ¹/Hth_out ¹/Lpin	155	295	у	¹/Hf_2 ¹/Hth_out ¹/Lpin	Русский Жестовый Язык		1835	Fleri 1835			
1242	Russian_1835	Russian Sign Language	1		f			¹/Hp_op ¹/Lmid ¹/Hf_str ¹/Lrin ¹/Hf_str ¹/Lpin ¹/Hf_str	277	217	ф	¹/Hp_op ¹/Lmid ¹/Hf_str ¹/Lrin ¹/Hf_str ¹/Lpin ¹/Hf_str	Русский Жестовый Язык		1835	Fleri 1835			
1243	Russian_1835	Russian Sign Language	1		x			¹/Hf_2 ¹/Hf_bend ¹/Hbetw	63	173	х	¹/Hf_2 ¹/Hf_bend ¹/Hbetw	Русский Жестовый Язык		1835	Fleri 1835			
1244	Russian_1835	Russian Sign Language	1		u			¹/Hf_23 ¹/Hth_acr	198	291	ц	¹/Hf_23 ¹/Hth_acr	Русский Жестовый Язык	Cyrillic Ц	1835	Fleri 1835			
1245	Russian_1835	Russian Sign Language	1		ch			¹/Hp_12 ¹/Hf_str ¹/Lind ¹/Lmid	53	23	ч	¹/Hp_12 ¹/Hf_str ¹/Lind ¹/Lmid	Русский Жестовый Язык		1835	Fleri 1835			
1246	Russian_1835	Russian Sign Language	1		sh			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	57	24	ш	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	Русский Жестовый Язык		1835	Fleri 1835			
1247	Russian_1835	Russian Sign Language	1		shch			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	83	25	щ	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	Русский Жестовый Язык		1835	Fleri 1835			
1248	Russian_1835	Russian Sign Language	1		ъ			¹/Hf_2 ¹/Hth_out	637	340	ъ	¹/Hf_2 ¹/Hth_out	Русский Жестовый Язык	side m	1835	Fleri 1835			
1249	Russian_1835	Russian Sign Language	1		ы			¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	351	174	ы	¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	Русский Жестовый Язык		1835	Fleri 1835			
1250	Russian_1835	Russian Sign Language	1		ь			¹/Hf_2	275	117	ь		Русский Жестовый Язык		1835	Fleri 1835			
1251	Russian_1835	Russian Sign Language	1		э			¹/Hc_12	396	202	э		Русский Жестовый Язык		1835	Fleri 1835			
1252	Russian_1835	Russian Sign Language	1		ю			¹/Hp_op ¹/Lind ¹/Lmid ¹/Lrin	397	203	ю	¹/Hp_op ¹/Lind ¹/Lmid ¹/Lrin	Русский Жестовый Язык		1835	Fleri 1835			
1253	Irish_SL	Irish Sign Language	1		a			¹/Hfist	1	1	a		Teanga Chomharthaíochta na hÉireann						
1254	Irish_SL	Irish Sign Language	1		b			¹/Hflat ¹/Hth_acr	161	29	b	¹/Hflat ¹/Hth_acr	Teanga Chomharthaíochta na hÉireann						
1255	Irish_SL	Irish Sign Language	1		c			¹/Hc_all	81	86	c		Teanga Chomharthaíochta na hÉireann						
1256	Irish_SL	Irish Sign Language	1		d			¹/Hp_op ¹/Lmid ¹/Lrin ¹/Lpin	163	261	d	¹/Hp_op ¹/Lmid ¹/Lrin ¹/Lpin	Teanga Chomharthaíochta na hÉireann						
1257	Irish_SL	Irish Sign Language	1		e			¹/Hflat ¹/Hf_dhk ¹/Hth_acr	167	297	e	¹/Hflat ¹/Hf_dhk ¹/Hth_acr	Teanga Chomharthaíochta na hÉireann						
1258	Irish_SL	Irish Sign Language	1		f			¹/Hp_op ¹/Lind ¹/Hf_str ¹/HLf_side ¹/Lthu	169	150	f	¹/Hp_op ¹/Lind ¹/Hf_str ¹/HLf_side ¹/Lthu	Teanga Chomharthaíochta na hÉireann						
1259	Irish_SL	Irish Sign Language	1		g			¹/Hp_op	986	76	g		Teanga Chomharthaíochta na hÉireann						
1260	Irish_SL	Irish Sign Language	1		h			¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	71	28	h	¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	Teanga Chomharthaíochta na hÉireann					?cognacy?	
1261	Irish_SL	Irish Sign Language	1		i			¹/Hf_2 ¹/Hth_acr ¹/Lpin	102	279	i	¹/Hf_2 ¹/Hth_acr ¹/Lpin	Teanga Chomharthaíochta na hÉireann						
1262	Irish_SL	Irish Sign Language	1		j			¹/Hf_2 ¹/Hth_acr ¹/Lpin	105	280	j	¹/Hf_2 ¹/Hth_acr ¹/Lpin	Teanga Chomharthaíochta na hÉireann						
1263	Irish_SL	Irish Sign Language	1		k			¹/Hp_op ¹/Hf_bend ¹/Lmid	70	32	k	¹/Hp_op ¹/Hf_bend ¹/Lmid	Teanga Chomharthaíochta na hÉireann	 origin?					
1264	Irish_SL	Irish Sign Language	1		l			¹/Hflat ¹/Hth_out	22	58	l	¹/Hflat ¹/Hth_out	Teanga Chomharthaíochta na hÉireann	origin?					
1265	Irish_SL	Irish Sign Language	1		m			¹/Hflat ¹/Hf_str ¹/Hth_acr ¹/Lpin ¹/Hf_hook	114	168	m	¹/Hflat ¹/Hf_str ¹/Hth_acr ¹/Lpin ¹/Hf_hook	Teanga Chomharthaíochta na hÉireann						
1266	Irish_SL	Irish Sign Language	1		n			¹/Hf_23 ¹/Hf_str ¹/Hth_acr	116	137	n	¹/Hf_23 ¹/Hf_str ¹/Hth_acr	Teanga Chomharthaíochta na hÉireann						
1267	Irish_SL	Irish Sign Language	1		o			¹/Hp_all	119	43	o		Teanga Chomharthaíochta na hÉireann						
1268	Irish_SL	Irish Sign Language	1		p			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	31	91	p	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	Teanga Chomharthaíochta na hÉireann				!borrowed!		
1269	Irish_SL	Irish Sign Language	1		q			¹/Hp_op ¹/Hf_bend ¹/Lrin	213	136	q	¹/Hp_op ¹/Hf_bend ¹/Lrin	Teanga Chomharthaíochta na hÉireann	origin?					
1270	Irish_SL	Irish Sign Language	1		r			¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	189	288	r	¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	Teanga Chomharthaíochta na hÉireann						
1271	Irish_SL	Irish Sign Language	1		s			¹/Hfist ¹/Hth_acr	193	289	s	¹/Hfist ¹/Hth_acr	Teanga Chomharthaíochta na hÉireann						
1272	Irish_SL	Irish Sign Language	1		t			¹/Hp_12 ¹/HLf_mid	101	20	t	¹/Hp_12 ¹/HLf_mid	Teanga Chomharthaíochta na hÉireann					?cognacy?	
1273	Irish_SL	Irish Sign Language	1		u			¹/Hf_23 ¹/Hth_acr	198	291	u	¹/Hf_23 ¹/Hth_acr	Teanga Chomharthaíochta na hÉireann						
1274	Irish_SL	Irish Sign Language	1		v			¹/Hf_23_s ¹/Hth_acr	145	292	v	¹/Hf_23_s ¹/Hth_acr	Teanga Chomharthaíochta na hÉireann						
1275	Irish_SL	Irish Sign Language	1		w			¹/Hp_op ¹/Hf_hook ¹/Lpin	200	293	w	¹/Hp_op ¹/Hf_hook ¹/Lpin	Teanga Chomharthaíochta na hÉireann						
1276	Irish_SL	Irish Sign Language	1		x			¹/Hf_2 ¹/Hf_bend ¹/Hth_acr + ¹/Hf_2 ¹/Hf_hook ¹/Hth_acr	50 151	64	x	¹/Hf_2 ¹/Hf_bend ¹/Hth_acr + ¹/Hf_2 ¹/Hf_hook ¹/Hth_acr	Teanga Chomharthaíochta na hÉireann	sequential					
1277	Irish_SL	Irish Sign Language	1		y			¹/Hf_2 ¹/Hth_out ¹/Lpin	155	295	y	¹/Hf_2 ¹/Hth_out ¹/Lpin	Teanga Chomharthaíochta na hÉireann						
1278	Irish_SL	Irish Sign Language	1		z			¹/Hf_2 ¹/Hth_acr	16	18	z	¹/Hf_2 ¹/Hth_acr	Teanga Chomharthaíochta na hÉireann						
1279	Spanish_1859	Spanish Sign Language	1		a			¹/Hfist	1	1	a		Lengua de Signos Española		1859	Carderera 1859			
1280	Spanish_1859	Spanish Sign Language	1		b			¹/Hflat	308	294	b		Lengua de Signos Española		1859	Carderera 1859			
1281	Spanish_1859	Spanish Sign Language	1		c			¹/Hc_all ¹/Hth_op	81	86	c	¹/Hc_all ¹/Hth_op	Lengua de Signos Española		1859	Carderera 1859			
1282	Spanish_1859	Spanish Sign Language	1		d			¹/Hp_op ¹/Lmid ¹/Lrin ¹/Lpin	163	261	d	¹/Hp_op ¹/Lmid ¹/Lrin ¹/Lpin	Lengua de Signos Española		1859	Carderera 1859			
1283	Spanish_1859	Spanish Sign Language	1		e			¹/Hc_all	301	281	e		Lengua de Signos Española		1859	Carderera 1859			
1284	Spanish_1859	Spanish Sign Language	1		f			¹/Hflat ¹/Hf_bend ¹/Lind ¹/HLf_side ¹/Lthu	274	213	f	¹/Hflat ¹/Hf_bend ¹/Lind ¹/HLf_side ¹/Lthu	Lengua de Signos Española		1859	Carderera 1859			
1285	Spanish_1859	Spanish Sign Language	1		g			¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu ¹/Lrin ¹/Lpin	8	60	g	¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu ¹/Lrin ¹/Lpin	Lengua de Signos Española		1859	Carderera 1859			
1286	Spanish_1859	Spanish Sign Language	1		h			¹/Hp_op ¹/Lrin ¹/HLf_side ¹/Lthu ¹/Lpin	171	145	ch	¹/Hp_op ¹/Lrin ¹/HLf_side ¹/Lthu ¹/Lpin	Lengua de Signos Española		1859	Carderera 1859			
1287	Spanish_1859	Spanish Sign Language	1		i			¹/Hf_2 ¹/Lpin	102	279	i	¹/Hf_2 ¹/Lpin	Lengua de Signos Española		1859	Carderera 1859			
1288	Spanish_1859	Spanish Sign Language	1		j			¹/Hf_2 ¹/Lpin	105	280	j	¹/Hf_2 ¹/Lpin	Lengua de Signos Española		1859	Carderera 1859			
1289	Spanish_1859	Spanish Sign Language	1		l			¹/Hf_2 ¹/Hth_acr	326	273	l	¹/Hf_2 ¹/Hth_acr	Lengua de Signos Española		1859	Carderera 1859			
1290	Spanish_1859	Spanish Sign Language	1		ll			¹/Hf_2 ¹/Hth_acr	330	332	ll	¹/Hf_2 ¹/Hth_acr	Lengua de Signos Española		1859	Carderera 1859			
1291	Spanish_1859	Spanish Sign Language	1		m			¹/Hp_op ¹/Hf_hook ¹/Lpin	26	12	m	¹/Hp_op ¹/Hf_hook ¹/Lpin	Lengua de Signos Española		1859	Carderera 1859			
1292	Spanish_1859	Spanish Sign Language	1		n			¹/Hf_23_s ¹/Hth_acr	338	339	n	¹/Hf_23_s ¹/Hth_acr	Lengua de Signos Española		1859	Carderera 1859			
1293	Spanish_1859	Spanish Sign Language	1		ñ			¹/Hf_23_s ¹/Hth_acr	194	129	ñ	¹/Hf_23_s ¹/Hth_acr	Lengua de Signos Española	side/side m	1859	Carderera 1859			
1294	Spanish_1859	Spanish Sign Language	1		o			¹/Hp_op ¹/Hf_str	48	15	o	¹/Hp_op ¹/Hf_str	Lengua de Signos Española		1859	Carderera 1859			
1295	Spanish_1859	Spanish Sign Language	1		p			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	31	91	p	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	Lengua de Signos Española		1859	Carderera 1859			
1296	Spanish_1859	Spanish Sign Language	1		q			¹/Hp_all	409	153	q		Lengua de Signos Española		1859	Carderera 1859			
1297	Spanish_1859	Spanish Sign Language	1		r			¹/Hf_23 ¹/Hth_out ¹/Lmid ¹/HLf_nl ¹/Lind	288	265	r	¹/Hf_23 ¹/Hth_out ¹/Lmid ¹/HLf_nl ¹/Lind	Lengua de Signos Española		1859	Carderera 1859		?cognacy?	
1298	Spanish_1859	Spanish Sign Language	1		s			¹/Hp_op ¹/Hf_dbn	289	266	s	¹/Hp_op ¹/Hf_dbn	Lengua de Signos Española		1859	Carderera 1859			
1299	Spanish_1859	Spanish Sign Language	1		t			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl	299	309	t	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl	Lengua de Signos Española		1859	Carderera 1859			
1300	Spanish_1859	Spanish Sign Language	1		u			¹/Hf_23_s ¹/Hth_acr	122	10	u	¹/Hf_23_s ¹/Hth_acr	Lengua de Signos Española		1859	Carderera 1859			
1301	Spanish_1859	Spanish Sign Language	1		v			¹/Hf_23_s ¹/Hth_acr	145	292	v	¹/Hf_23_s ¹/Hth_acr	Lengua de Signos Española	movement	1859	Carderera 1859		?cognacy?	
1302	Spanish_1859	Spanish Sign Language	1		x			¹/Hf_2 ¹/Hbetw	63	173	x	¹/Hf_2 ¹/Hbetw	Lengua de Signos Española		1859	Carderera 1859			
1303	Spanish_1859	Spanish Sign Language	1		z			¹/Hf_2 ¹/Hth_acr ¹/Lpin	233	67	z	¹/Hf_2 ¹/Hth_acr ¹/Lpin	Lengua de Signos Española		1859	Carderera 1859			
1304	Spanish_1815	Spanish Sign Language	1		a			¹/Hfist	1	1	a		Lengua de Signos Española		1815	Martí 1815			
1305	Spanish_1815	Spanish Sign Language	1		b			¹/Hflat	308	294	b	¹ / H f l a t	Lengua de Signos Española		1815	Martí 1815			
1306	Spanish_1815	Spanish Sign Language	1		c			¹/Hc_all ¹/Hth_op	81	86	c	¹/Hc_all ¹/Hth_op	Lengua de Signos Española		1815	Martí 1815			
1307	Spanish_1815	Spanish Sign Language	1		d			¹/Hp_12 ¹/Lmid	256	201	d	¹/Hp_12 ¹/Lmid	Lengua de Signos Española		1815	Martí 1815			
1308	Spanish_1815	Spanish Sign Language	1		e			¹/Hc_all	301	281	e		Lengua de Signos Española		1815	Martí 1815			
1309	Spanish_1815	Spanish Sign Language	1		f			¹/Hflat ¹/Hf_bend ¹/Lind ¹/HLf_side ¹/Lthu	274	213	f	¹/Hflat ¹/Hf_bend ¹/Lind ¹/HLf_side ¹/Lthu	Lengua de Signos Española		1815	Martí 1815			
1310	Spanish_1815	Spanish Sign Language	1		g			¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu ¹/Lrin ¹/Lpin	8	60	g	¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu ¹/Lrin ¹/Lpin	Lengua de Signos Española		1815	Martí 1815			
1311	Spanish_1815	Spanish Sign Language	1		h			¹/Hp_op ¹/Lrin ¹/HLf_side ¹/Lthu ¹/Lpin	171	145	ch	¹/Hp_op ¹/Lrin ¹/HLf_side ¹/Lthu ¹/Lpin	Lengua de Signos Española		1815	Martí 1815			
1312	Spanish_1815	Spanish Sign Language	1		i			¹/Hf_2 ¹/Lpin	102	279	i	¹/Hf_2 ¹/Lpin	Lengua de Signos Española		1815	Martí 1815			
1313	Spanish_1815	Spanish Sign Language	1		j			¹/Hf_2 ¹/Lpin	105	280	j	¹/Hf_2 ¹/Lpin	Lengua de Signos Española		1815	Martí 1815			
1314	Spanish_1815	Spanish Sign Language	1		l			¹/Hf_2 ¹/Hth_acr	326	273	l	¹/Hf_2 ¹/Hth_acr	Lengua de Signos Española		1815	Martí 1815			
1315	Spanish_1815	Spanish Sign Language	1		ll			¹/Hf_2 ¹/Hth_acr	330	332	ll	¹/Hf_2 ¹/Hth_acr	Lengua de Signos Española		1815	Martí 1815			
1316	Spanish_1815	Spanish Sign Language	1		m			¹/Hp_op ¹/Hf_hook ¹/Lpin	26	12	m	¹/Hp_op ¹/Hf_hook ¹/Lpin	Lengua de Signos Española		1815	Martí 1815			
1317	Spanish_1815	Spanish Sign Language	1		n			¹/Hf_23_s ¹/Hth_acr	338	339	n	¹/Hf_23_s ¹/Hth_acr	Lengua de Signos Española		1815	Martí 1815			
1318	Spanish_1815	Spanish Sign Language	1		ñ			¹/Hf_23_s ¹/Hth_acr	194	129	ñ	¹/Hf_23_s ¹/Hth_acr	Lengua de Signos Española	side/side m	1815	Martí 1815			
1319	Spanish_1815	Spanish Sign Language	1		o			¹/Hp_op	48	15	o		Lengua de Signos Española		1815	Martí 1815			
1320	Spanish_1815	Spanish Sign Language	1		p			¹/Hflat ¹/Hth_acr ¹/Lpin	31	91	p	¹/Hflat ¹/Hth_acr ¹/Lpin	Lengua de Signos Española		1815	Martí 1815			
1321	Spanish_1815	Spanish Sign Language	1		q			¹/Hp_all	409	153	q		Lengua de Signos Española		1815	Martí 1815			
1322	Spanish_1815	Spanish Sign Language	1		r			¹/Hf_23 ¹/Hth_out ¹/Lmid ¹/HLf_nl ¹/Lind	288	265	r	¹/Hf_23 ¹/Hth_out ¹/Lmid ¹/HLf_nl ¹/Lind	Lengua de Signos Española		1815	Martí 1815		?cognacy?	
1323	Spanish_1815	Spanish Sign Language	1		s			¹/Hp_op ¹/Hf_bend	289	266	s	¹/Hp_op ¹/Hf_bend	Lengua de Signos Española		1815	Martí 1815			
1324	Spanish_1815	Spanish Sign Language	1		t			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl	299	309	t	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl	Lengua de Signos Española		1815	Martí 1815			
1325	Spanish_1815	Spanish Sign Language	1		u			¹/Hf_23_s ¹/Hth_acr	122	10	u	¹/Hf_23_s ¹/Hth_acr	Lengua de Signos Española		1815	Martí 1815			
1326	Spanish_1815	Spanish Sign Language	1		v			¹/Hf_23_s ¹/Hth_acr	145	292	v	¹/Hf_23_s ¹/Hth_acr	Lengua de Signos Española	movement	1815	Martí 1815		?cognacy?	
1327	Spanish_1815	Spanish Sign Language	1		x			¹/Hf_2 ¹/Hbetw	63	173	x	¹/Hf_2 ¹/Hbetw	Lengua de Signos Española		1815	Martí 1815			
1328	Spanish_1815	Spanish Sign Language	1		y			¹/Hf_2 ¹/Lpin + ¹/Hf_2 ¹/Hf_bend ¹/Lpin	155 133	241	y	¹/Hf_2 ¹/Lpin + ¹/Hf_2 ¹/Hf_bend ¹/Lpin	Lengua de Signos Española	sequential	1815	Martí 1815			
1329	Spanish_1815	Spanish Sign Language	1		z			¹/Hf_2 ¹/Hth_acr ¹/Lpin	233	67	z	¹/Hf_2 ¹/Hth_acr ¹/Lpin	Lengua de Signos Española		1815	Martí 1815			
1330	Norwegian_1900	Norwegian Sign Language	1		a			¹/Hfist	1	1	a		Norsk tegnspråk		1900	Bruun 1900			
1331	Norwegian_1900	Norwegian Sign Language	1		b			¹/Hflat	308	294	b		Norsk tegnspråk		1900	Bruun 1900			
1332	Norwegian_1900	Norwegian Sign Language	1		c			¹/Hc_12	165	195	c		Norsk tegnspråk		1900	Bruun 1900			
1333	Norwegian_1900	Norwegian Sign Language	1		d			¹/Hp_12 ¹/Lmid	256	201	d	¹/Hp_12 ¹/Lmid	Norsk tegnspråk		1900	Bruun 1900			
1334	Norwegian_1900	Norwegian Sign Language	1		e			¹/Hflat ¹/Hf_dhk ¹/Hth_acr	167	297	e	¹/Hflat ¹/Hf_dhk ¹/Hth_acr	Norsk tegnspråk		1900	Bruun 1900			
1335	Norwegian_1900	Norwegian Sign Language	1		f			¹/Hf_2	164	53	f	¹/Hf_2 	Norsk tegnspråk		1900	Bruun 1900			
1336	Norwegian_1900	Norwegian Sign Language	1		g			¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu ¹/Lrin ¹/Lpin	8	60	g	¹/Hp_op ¹/Lmid ¹/HLf_side ¹/Lthu ¹/Lrin ¹/Lpin	Norsk tegnspråk		1900	Bruun 1900			
1337	Norwegian_1900	Norwegian Sign Language	1		h			¹/Hp_op ¹/Lrin	312	299	h	¹/Hp_op ¹/Lrin	Norsk tegnspråk		1900	Bruun 1900			
1338	Norwegian_1900	Norwegian Sign Language	1		i			¹/Hf_2 ¹/Lpin	102	279	i	¹/Hf_2 ¹/Lpin	Norsk tegnspråk	transcription?	1900	Bruun 1900			
1339	Norwegian_1900	Norwegian Sign Language	1		j			¹/Hf_2 ¹/Hth_acr ¹/Lpin	105	280	j	¹/Hf_2 ¹/Hth_acr ¹/Lpin	Norsk tegnspråk		1900	Bruun 1900			
1340	Norwegian_1900	Norwegian Sign Language	1		k			¹/Hf_23_s ¹/Hth_acr	282	232	k	¹/Hf_23_s ¹/Hth_acr	Norsk tegnspråk	Or ¹/Hf_23_s ¹/Hth_acr ¹/Lmid ¹/Hf_str	1900	Bruun 1900			
1341	Norwegian_1900	Norwegian Sign Language	1		l			¹/Hf_2 ¹/Hth_op ¹/Lthu ¹/Hf_bend	112	282	l	¹/Hf_2 ¹/Hth_op ¹/Lthu ¹/Hf_bend	Norsk tegnspråk		1900	Bruun 1900			
1342	Norwegian_1900	Norwegian Sign Language	1		m			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	186	22	m	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	Norsk tegnspråk		1900	Bruun 1900			
1343	Norwegian_1900	Norwegian Sign Language	1		n			¹/Hf_23 ¹/Hth_acr	27	255	n	¹/Hf_23 ¹/Hth_acr	Norsk tegnspråk		1900	Bruun 1900			
1344	Norwegian_1900	Norwegian Sign Language	1		o			¹/Hp_op	48	15	o	¹ / H p _ o p	Norsk tegnspråk		1900	Bruun 1900			
1345	Norwegian_1900	Norwegian Sign Language	1		p			¹/Hp_op ¹/Lmid ¹/Hf_str ¹/HLf_mid ¹/Lthu	201	13	p	¹/Hp_op ¹/Lmid ¹/Hf_str ¹/HLf_mid ¹/Lthu	Norsk tegnspråk		1900	Bruun 1900			
1346	Norwegian_1900	Norwegian Sign Language	1		q			¹/Hp_op ¹/Hf_bend ¹/Lmid	285	151	q	¹/Hp_op ¹/Hf_bend ¹/Lmid	Norsk tegnspråk		1900	Bruun 1900			
1347	Norwegian_1900	Norwegian Sign Language	1		r			¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	189	288	r	¹/Hf_23 ¹/Hth_acr ¹/Lind ¹/HLf_nl ¹/Lmid	Norsk tegnspråk		1900	Bruun 1900			
1348	Norwegian_1900	Norwegian Sign Language	1		s			¹/Hf_2 ¹/Hth_acr	36	394	s	¹/Hf_2 ¹/Hth_acr	Norsk tegnspråk	Or ¹/Hc_12 	1900	Bruun 1900		?cognacy?	
1349	Norwegian_1900	Norwegian Sign Language	1		t			¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl	299	309	t	¹/Hp_op ¹/Lind ¹/HLf_side ¹/Lthu ¹/HLf_nl	Norsk tegnspråk		1900	Bruun 1900			
1350	Norwegian_1900	Norwegian Sign Language	1		u			¹/Hf_23 ¹/Hth_acr	198	291	u	¹/Hf_23 ¹/Hth_acr	Norsk tegnspråk		1900	Bruun 1900			
1351	Norwegian_1900	Norwegian Sign Language	1		v			¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	223	46	v	¹/Hflat ¹/Hth_acr ¹/Lpin ¹/Hf_hook	Norsk tegnspråk		1900	Bruun 1900			
1352	Norwegian_1900	Norwegian Sign Language	1		w			¹/Hflat ¹/Hth_acr	225	21	w	¹/Hflat ¹/Hth_acr	Norsk tegnspråk		1900	Bruun 1900			
1353	Norwegian_1900	Norwegian Sign Language	1		x			¹/Hf_23_s ¹/Hf_bend ¹/Hth_acr	49	14	x	¹/Hf_23_s ¹/Hf_bend ¹/Hth_acr	Norsk tegnspråk		1900	Bruun 1900			
1354	Norwegian_1900	Norwegian Sign Language	1		y			¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	351	158	y	¹/Hf_23_s ¹/Hth_acr ¹/Lind ¹/Lpin	Norsk tegnspråk		1900	Bruun 1900			
1355	Norwegian_1900	Norwegian Sign Language	1		z			¹/Hf_2 ¹/Hth_acr	16	18	z	¹/Hf_2 ¹/Hth_acr	Norsk tegnspråk		1900	Bruun 1900			
1356	Norwegian_1900	Norwegian Sign Language	1		ae			¹/Hf_2345 ¹/Hf_bend ¹/Hth_out	496	141	æ	¹/Hf_2345 ¹/Hf_bend ¹/Hth_out	Norsk tegnspråk		1900	Bruun 1900			
1357	Norwegian_1900	Norwegian Sign Language	1		ö			¹/Hp_op ¹/Hf_bend	205	171	ö	¹/Hp_op ¹/Hf_bend	Norsk tegnspråk	no move	1900	Bruun 1900			
1358	Danish_1808	Danish Sign Language	1		a			¹/Hfist	1	1	a		Dansk Tegnsprog		1808	Castberg 1808			
